filename,emotion,difficulty
ck_0831.png,Fear,0.5
ck_0832.png,Fear,0.5
ck_0833.png,Fear,0.5
ck_0834.png,Fear,0.5
ck_0835.png,Fear,0.5
ck_0836.png,Fear,0.5
ck_0837.png,Surprise,0.5
ck_0838.png,Surprise,0.5
ck_0839.png,Surprise,0.5
ck_0840.png,Surprise,0.5
ck_0841.png,Surprise,0.5
ck_0842.png,Surprise,0.5
ck_0843.png,Surprise,0.5
ck_0844.png,Surprise,0.5
ck_0845.png,Surprise,0.5
ck_0846.png,Surprise,0.5
ck_0847.png,Surprise,0.5
ck_0848.png,Surprise,0.5
ck_0849.png,Surprise,0.5
ck_0850.png,Surprise,0.5
ck_0851.png,Surprise,0.5
ck_0852.png,Surprise,0.5
ck_0853.png,Surprise,0.5
ck_0854.png,Surprise,0.5
ck_0855.png,Surprise,0.5
ck_0856.png,Surprise,0.5
ck_0857.png,Surprise,0.5
ck_0858.png,Surprise,0.5
ck_0859.png,Surprise,0.5
ck_0860.png,Surprise,0.5
ck_0861.png,Surprise,0.5
ck_0862.png,Surprise,0.5
ck_0863.png,Surprise,0.5
ck_0864.png,Surprise,0.5
ck_0865.png,Surprise,0.5
ck_0866.png,Surprise,0.5
ck_0867.png,Surprise,0.5
ck_0868.png,Surprise,0.5
ck_0869.png,Surprise,0.5
ck_0870.png,Surprise,0.5
ck_0871.png,Surprise,0.5
ck_0872.png,Surprise,0.5
ck_0873.png,Surprise,0.5
ck_0874.png,Surprise,0.5
ck_0875.png,Surprise,0.5
ck_0876.png,Surprise,0.5
ck_0877.png,Surprise,0.5
ck_0878.png,Surprise,0.5
ck_0879.png,Surprise,0.5
ck_0880.png,Surprise,0.5
ck_0881.png,Surprise,0.5
ck_0882.png,Surprise,0.5
ck_0883.png,Surprise,0.5
ck_0884.png,Surprise,0.5
ck_0885.png,Surprise,0.5
ck_0886.png,Surprise,0.5
ck_0887.png,Surprise,0.5
ck_0888.png,Surprise,0.5
ck_0889.png,Surprise,0.5
ck_0890.png,Surprise,0.5
ck_0891.png,Surprise,0.5
ck_0892.png,Surprise,0.5
ck_0893.png,Surprise,0.5
ck_0894.png,Surprise,0.5
ck_0895.png,Surprise,0.5
ck_0896.png,Surprise,0.5
ck_0897.png,Surprise,0.5
ck_0898.png,Surprise,0.5
ck_0899.png,Surprise,0.5
ck_0900.png,Surprise,0.5
ck_0901.png,Surprise,0.5
ck_0902.png,Surprise,0.5
ck_0903.png,Surprise,0.5
ck_0904.png,Surprise,0.5
ck_0905.png,Surprise,0.5
ck_0906.png,Surprise,0.5
ck_0907.png,Surprise,0.5
ck_0908.png,Surprise,0.5
ck_0909.png,Surprise,0.5
ck_0910.png,Surprise,0.5
ck_0911.png,Surprise,0.5
ck_0912.png,Surprise,0.5
ck_0913.png,Surprise,0.5
ck_0914.png,Surprise,0.5
ck_0915.png,Surprise,0.5
ck_0916.png,Surprise,0.5
ck_0917.png,Surprise,0.5
ck_0918.png,Surprise,0.5
ck_0919.png,Surprise,0.5
